time_s,r_0.0_cm,r_0.1_cm,r_0.2_cm,r_0.3_cm,r_0.4_cm,r_0.5_cm,r_0.6_cm,r_0.7_cm,r_0.8_cm,r_0.9_cm,r_1.0_cm,r_1.1_cm,r_1.2_cm,r_1.3_cm,r_1.4_cm,r_1.5_cm,r_1.6_cm,r_1.7_cm,r_1.8_cm,r_1.9_cm,r_2.0_cm
19,28.00000000,28.00000000,28.00000000,28.00000000,28.00000000,28.00000000,28.00000000,28.00000000,28.00000000,28.00000001,28.00000007,28.00000039,28.00000201,28.00000911,28.00003649,28.00012980,28.00041181,28.00117125,28.00300347,28.00698881,28.01486106
20,28.00000000,28.00000000,28.00000000,28.00000000,28.00000000,28.00000000,28.00000000,28.00000000,28.00000000,28.00000002,28.00000012,28.00000063,28.00000301,28.00001277,28.00004838,28.00016382,28.00049798,28.00136533,28.00339437,28.00769782,28.01602883
21,28.00000000,28.00000000,28.00000000,28.00000000,28.00000000,28.00000000,28.00000000,28.00000000,28.00000001,28.00000003,28.00000019,28.00000097,28.00000435,28.00001745,28.00006280,28.00020333,28.00059442,28.00157594,28.00380815,28.00843402,28.01722416
22,28.00000000,28.00000000,28.00000000,28.00000000,28.00000000,28.00000000,28.00000000,28.00000000,28.00000001,28.00000006,28.00000031,28.00000144,28.00000611,28.00002329,28.00008002,28.00024868,28.00070142,28.00180314,28.00424453,28.00919678,28.01844629
23,28.00000000,28.00000000,28.00000000,28.00000000,28.00000000,28.00000000,28.00000000,28.00000000,28.00000002,28.00000010,28.00000047,28.00000209,28.00000839,28.00003047,28.00010031,28.00030019,28.00081926,28.00204700,28.00470321,28.00998548,28.01969453
24,28.00000000,28.00000000,28.00000000,28.00000000,28.00000000,28.00000000,28.00000000,28.00000001,28.00000003,28.00000015,28.00000070,28.00000294,28.00001126,28.00003915,28.00012392,28.00035818,28.00094819,28.00230754,28.00518389,28.01079955,28.02096821
25,28.00000000,28.00000000,28.00000000,28.00000000,28.00000000,28.00000000,28.00000000,28.00000001,28.00000005,28.00000023,28.00000101,28.00000405,28.00001483,28.00004950,28.00015112,28.00042293,28.00108843,28.00258477,28.00568628,28.01163845,28.02226673
26,28.00000000,28.00000000,28.00000000,28.00000000,28.00000000,28.00000000,28.00000000,28.00000001,28.00000007,28.00000034,28.00000143,28.00000547,28.00001919,28.00006171,28.00018214,28.00049472,28.00124018,28.00287868,28.00621010,28.01250167,28.02358951
27,28.00000000,28.00000000,28.00000000,28.00000000,28.00000000,28.00000000,28.00000000,28.00000002,28.00000011,28.00000049,28.00000197,28.00000725,28.00002446,28.00007594,28.00021723,28.00057381,28.00140360,28.00318925,28.00675508,28.01338873,28.02493600
28,28.00000000,28.00000000,28.00000000,28.00000000,28.00000000,28.00000000,28.00000001,28.00000004,28.00000017,28.00000070,28.00000267,28.00000944,28.00003074,28.00009238,28.00025661,28.00066043,28.00157884,28.00351645,28.00732093,28.01429915,28.02630570
29,28.00000000,28.00000000,28.00000000,28.00000000,28.00000000,28.00000000,28.00000001,28.00000006,28.00000024,28.00000097,28.00000356,28.00001212,28.00003815,28.00011119,28.00030052,28.00075480,28.00176605,28.00386022,28.00790740,28.01523252,28.02769813
30,28.00000000,28.00000000,28.00000000,28.00000000,28.00000000,28.00000000,28.00000002,28.00000008,28.00000034,28.00000131,28.00000466,28.00001534,28.00004679,28.00013255,28.00034917,28.00085713,28.00196532,28.00422052,28.00851423,28.01618840,28.02911283
31,28.00000000,28.00000000,28.00000000,28.00000000,28.00000000,28.00000001,28.00000003,28.00000012,28.00000048,28.00000176,28.00000602,28.00001918,28.00005680,28.00015663,28.00040276,28.00096761,28.00217678,28.00459727,28.00914115,28.01716640,28.03054936
32,28.00000000,28.00000000,28.00000000,28.00000000,28.00000000,28.00000001,28.00000004,28.00000017,28.00000065,28.00000231,28.00000767,28.00002370,28.00006828,28.00018360,28.00046149,28.00108642,28.00240049,28.00499041,28.00978793,28.01816614,28.03200732
33,28.00000000,28.00000000,28.00000000,28.00000000,28.00000000,28.00000001,28.00000006,28.00000024,28.00000087,28.00000301,28.00000966,28.00002900,28.00008136,28.00021362,28.00052556,28.00121373,28.00263655,28.00539987,28.01045432,28.01918725,28.03348630
34,28.00000000,28.00000000,28.00000000,28.00000000,28.00000001,28.00000002,28.00000009,28.00000033,28.00000116,28.00000385,28.00001202,28.00003513,28.00009616,28.00024686,28.00059514,28.00134969,28.00288501,28.00582556,28.01114009,28.02022938,28.03498594
35,28.00000000,28.00000000,28.00000000,28.00000000,28.00000001,28.00000003,28.00000012,28.00000044,28.00000151,28.00000488,28.00001481,28.00004219,28.00011281,28.00028348,28.00067042,28.00149444,28.00314592,28.00626742,28.01184500,28.02129220,28.03650588
36,28.00000000,28.00000000,28.00000000,28.00000000,28.00000001,28.00000004,28.00000016,28.00000058,28.00000195,28.00000612,28.00001808,28.00005025,28.00013141,28.00032364,28.00075154,28.00164811,28.00341934,28.00672534,28.01256884,28.02237540,28.03804577
37,28.00000000,28.00000000,28.00000000,28.00000000,28.00000002,28.00000006,28.00000022,28.00000076,28.00000248,28.00000759,28.00002187,28.00005940,28.00015210,28.00036748,28.00083869,28.00181084,28.00370530,28.00719924,28.01331138,28.02347865,28.03960529
38,28.00000000,28.00000000,28.00000000,28.00000001,28.00000002,28.00000008,28.00000030,28.00000099,28.00000313,28.00000932,28.00002624,28.00006972,28.00017499,28.00041515,28.00093200,28.00198273,28.00400382,28.00768902,28.01407242,28.02460166,28.04118412
39,28.00000000,28.00000000,28.00000000,28.00000001,28.00000003,28.00000012,28.00000039,28.00000127,28.00000390,28.00001135,28.00003124,28.00008130,28.00020021,28.00046680,28.00103162,28.00216388,28.00431493,28.00819461,28.01485174,28.02574415,28.04278197
40,28.00000000,28.00000000,28.00000000,28.00000001,28.00000004,28.00000015,28.00000051,28.00000161,28.00000482,28.00001371,28.00003693,28.00009423,28.00022787,28.00052257,28.00113768,28.00235440,28.00463864,28.00871590,28.01564915,28.02690584,28.04439855
41,28.00000000,28.00000000,28.00000001,28.00000002,28.00000006,28.00000020,28.00000066,28.00000202,28.00000591,28.00001643,28.00004337,28.00010859,28.00025809,28.00058260,28.00125033,28.00255437,28.00497496,28.00925281,28.01646444,28.02808647,28.04603357
42,28.00000000,28.00000000,28.00000001,28.00000002,28.00000008,28.00000027,28.00000084,28.00000251,28.00000718,28.00001956,28.00005062,28.00012448,28.00029099,28.00064701,28.00136967,28.00276388,28.00532391,28.00980522,28.01729743,28.02928577,28.04768676
43,28.00000000,28.00000000,28.00000001,28.00000003,28.00000011,28.00000034,28.00000105,28.00000309,28.00000866,28.00002312,28.00005873,28.00014197,28.00032667,28.00071593,28.00149584,28.00298299,28.00568547,28.01037306,28.01814793,28.03050350,28.04935788
44,28.00000000,28.00000001,28.00000001,28.00000004,28.00000014,28.00000044,28.00000132,28.00000378,28.00001038,28.00002717,28.00006778,28.00016117,28.00036526,28.00078950,28.00162894,28.00321179,28.00605965,28.01095622,28.01901575,28.03173942,28.05104667
45,28.00000000,28.00000001,28.00000002,28.00000006,28.00000018,28.00000056,28.00000163,28.00000459,28.00001235,28.00003173,28.00007783,28.00018215,28.00040686,28.00086783,28.00176909,28.00345033,28.00644643,28.01155460,28.01990072,28.03299330,28.05275289
46,28.00000001,28.00000001,28.00000003,28.00000008,28.00000024,28.00000070,28.00000201,28.00000553,28.00001460,28.00003686,28.00008893,28.00020501,28.00045159,28.00095103,28.00191637,28.00369868,28.00684581,28.01216812,28.02080266,28.03426492,28.05447631
47,28.00000001,28.00000001,28.00000004,28.00000010,28.00000030,28.00000087,28.00000245,28.00000662,28.00001716,28.00004259,28.00010116,28.00022983,28.00049954,28.00103922,28.00207089,28.00395687,28.00725777,28.01279667,28.02172140,28.03555405,28.05621670
48,28.00000001,28.00000002,28.00000005,28.00000013,28.00000038,28.00000108,28.00000297,28.00000787,28.00002005,28.00004898,28.00011458,28.00025671,28.00055082,28.00113250,28.00223274,28.00422498,28.00768229,28.01344017,28.02265678,28.03686048,28.05797386
49,28.00000002,28.00000003,28.00000006,28.00000017,28.00000048,28.00000132,28.00000357,28.00000931,28.00002332,28.00005606,28.00012926,28.00028573,28.00060555,28.00123099,28.00240201,28.00450302,28.00811935,28.01409851,28.02360864,28.03818401,28.05974756
50,28.00000002,28.00000003,28.00000008,28.00000021,28.00000059,28.00000161,28.00000428,28.00001094,28.00002697,28.00006389,28.00014526,28.00031697,28.00066381,28.00133478,28.00257877,28.00479106,28.00856893,28.01477160,28.02457681,28.03952445,28.06153760
51,28.00000003,28.00000004,28.00000010,28.00000027,28.00000073,28.00000195,28.00000508,28.00001280,28.00003106,28.00007251,28.00016265,28.00035052,28.00072570,28.00144398,28.00276311,28.00508911,28.00903100,28.01545934,28.02556114,28.04088159,28.06334380
52,28.00000004,28.00000006,28.00000013,28.00000034,28.00000090,28.00000235,28.00000601,28.00001489,28.00003561,28.00008197,28.00018150,28.00038648,28.00079133,28.00155867,28.00295510,28.00539722,28.00950553,28.01616165,28.02656148,28.04225526,28.06516595
53,28.00000005,28.00000007,28.00000016,28.00000042,28.00000109,28.00000281,28.00000707,28.00001725,28.00004064,28.00009231,28.00020188,28.00042491,28.00086078,28.00167894,28.00315481,28.00571542,28.00999250,28.01687843,28.02757767,28.04364527,28.06700387
54,28.00000007,28.00000010,28.00000021,28.00000051,28.00000132,28.00000334,28.00000827,28.00001989,28.00004621,28.00010360,28.00022385,28.00046591,28.00093416,28.00180489,28.00336230,28.00604371,28.01049188,28.01760959,28.02860959,28.04505144,28.06885739
55,28.00000009,28.00000012,28.00000026,28.00000063,28.00000158,28.00000395,28.00000963,28.00002283,28.00005234,28.00011588,28.00024748,28.00050955,28.00101154,28.00193661,28.00357765,28.00638214,28.01100363,28.01835504,28.02965708,28.04647360,28.07072632
56,28.00000011,28.00000015,28.00000032,28.00000076,28.00000189,28.00000464,28.00001117,28.00002610,28.00005907,28.00012920,28.00027283,28.00055593,28.00109302,28.00207416,28.00380090,28.00673072,28.01152772,28.01911468,28.03072000,28.04791158,28.07261049
57,28.00000014,28.00000019,28.00000039,28.00000092,28.00000225,28.00000544,28.00001289,28.00002972,28.00006643,28.00014362,28.00029998,28.00060511,28.00117867,28.00221763,28.00403211,28.00708946,28.01206411,28.01988844,28.03179822,28.04936522,28.07450975
58,28.00000018,28.00000024,28.00000048,28.00000111,28.00000266,28.00000634,28.00001481,28.00003372,28.00007447,28.00015918,28.00032900,28.00065718,28.00126860,28.00236710,28.00427133,28.00745838,28.01261278,28.02067621,28.03289161,28.05083435,28.07642392
59,28.00000022,28.00000029,28.00000058,28.00000132,28.00000313,28.00000735,28.00001696,28.00003813,28.00008321,28.00017593,28.00035994,28.00071221,28.00136287,28.00252264,28.00451863,28.00783749,28.01317367,28.02147792,28.03400003,28.05231883,28.07835286
60,28.00000027,28.00000036,28.00000070,28.00000157,28.00000366,28.00000849,28.00001934,28.00004296,28.00009271,28.00019394,28.00039288,28.00077029,28.00146157,28.00268432,28.00477403,28.00822680,28.01374676,28.02229347,28.03512337,28.05381854,28.08029939
61,28.00000033,28.00000044,28.00000084,28.00000186,28.00000427,28.00000977,28.00002198,28.00004826,28.00010300,28.00021325,28.00042788,28.00083148,28.00156477,28.00285221,28.00503758,28.00862631,28.01433200,28.02312278,28.03626150,28.05533439,28.08230152
62,28.00000040,28.00000053,28.00000100,28.00000219,28.00000496,28.00001120,28.00002490,28.00005404,28.00011411,28.00023392,28.00046500,28.00089587,28.00167254,28.00302636,28.00530934,28.00903604,28.01492936,28.02396577,28.03741456,28.05687177,28.08436228
63,28.00000049,28.00000064,28.00000119,28.00000257,28.00000574,28.00001280,28.00002811,28.00006034,28.00012609,28.00025600,28.00050432,28.00096352,28.00178498,28.00320686,28.00558933,28.00945598,28.01553880,28.02482242,28.03858345,28.05843670,28.08646161
64,28.00000059,28.00000077,28.00000141,28.00000300,28.00000661,28.00001457,28.00003163,28.00006718,28.00013899,28.00027954,28.00054590,28.00103451,28.00190213,28.00339374,28.00587759,28.00988614,28.01616029,28.02569284,28.03976972,28.06002942,28.08859447
65,28.00000071,28.00000092,28.00000167,28.00000349,28.00000759,28.00001653,28.00003549,28.00007459,28.00015283,28.00030460,28.00058979,28.00110891,28.00202408,28.00358708,28.00617416,28.01032653,28.01679383,28.02657737,28.04097468,28.06164870,28.09075829
66,28.00000085,28.00000109,28.00000195,28.00000404,28.00000868,28.00001869,28.00003971,28.00008262,28.00016767,28.00033122,28.00063607,28.00118678,28.00215089,28.00378693,28.00647907,28.01077714,28.01743949,28.02747644,28.04219895,28.06329409,28.09295128
67,28.00000101,28.00000129,28.00000228,28.00000466,28.00000989,28.00002107,28.00004430,28.00009127,28.00018355,28.00035947,28.00068480,28.00126820,28.00228262,28.00399334,28.00679236,28.01123801,28.01809739,28.02839047,28.04344282,28.06496510,28.09517192
68,28.00000120,28.00000151,28.00000266,28.00000535,28.00001124,28.00002368,28.00004929,28.00010060,28.00020050,28.00038939,28.00073604,28.00135323,28.00241934,28.00420636,28.00711405,28.01170916,28.01876765,28.02931986,28.04470670,28.06666123,28.09741871
69,28.00000142,28.00000178,28.00000308,28.00000613,28.00001273,28.00002655,28.00005471,28.00011062,28.00021857,28.00042105,28.00078985,28.00144194,28.00256112,28.00442605,28.00744418,28.01219067,28.01945046,28.03026490,28.04599062,28.06838174,28.09969075
70,28.00000166,28.00000207,28.00000356,28.00000700,28.00001438,28.00002968,28.00006058,28.00012138,28.00023780,28.00045448,28.00084629,28.00153439,28.00270802,28.00465245,28.00778281,28.01268258,28.02014598,28.03122588,28.04729471,28.07012608,28.10198700
71,28.00000195,28.00000241,28.00000409,28.00000797,28.00001619,28.00003309,28.00006691,28.00013290,28.00025824,28.00048975,28.00090542,28.00163064,28.00286008,28.00488563,28.00812997,28.01318500,28.02085442,28.03220300,28.04861890,28.07189367,28.10430685
72,28.00000227,28.00000280,28.00000470,28.00000904,28.00001818,28.00003680,28.00007375,28.00014523,28.00027993,28.00052691,28.00096731,28.00173077,28.00301738,28.00512562,28.00848572,28.01369801,28.02157593,28.03319643,28.04996311,28.07368404,28.10664960
73,28.00000263,28.00000323,28.00000537,28.00001023,28.00002037,28.00004083,28.00008110,28.00015838,28.00030291,28.00056601,28.00103201,28.00183482,28.00317997,28.00537248,28.00885012,28.01422174,28.02231068,28.03420625,28.05132715,28.07549678,28.10901481
74,28.00000304,28.00000372,28.00000612,28.00001154,28.00002275,28.00004520,28.00008900,28.00017240,28.00032722,28.00060709,28.00109958,28.00194286,28.00334792,28.00562627,28.00922325,28.01475625,28.02305880,28.03523260,28.05271098,28.07733144,28.11140177
75,28.00000351,28.00000427,28.00000696,28.00001298,28.00002535,28.00004992,28.00009747,28.00018733,28.00035292,28.00065023,28.00117007,28.00205495,28.00352126,28.00588704,28.00960516,28.01530169,28.02382042,28.03627548,28.05411437,28.07918768,28.11381016
76,28.00000403,28.00000488,28.00000789,28.00001457,28.00002819,28.00005501,28.00010654,28.00020319,28.00038003,28.00069545,28.00124355,28.00217115,28.00370007,28.00615486,28.00999595,28.01585817,28.02459567,28.03733493,28.05553712,28.08106516,28.11623957
77,28.00000462,28.00000557,28.00000891,28.00001631,28.00003127,28.00006050,28.00011624,28.00022002,28.00040862,28.00074283,28.00132007,28.00229152,28.00388441,28.00642979,28.01039568,28.01642575,28.02538462,28.03841098,28.05697917,28.08296349,28.11868949
78,28.00000527,28.00000633,28.00001005,28.00001821,28.00003460,28.00006640,28.00012659,28.00023786,28.00043871,28.00079240,28.00139969,28.00241611,28.00407432,28.00671189,28.01080445,28.01700458,28.02618736,28.03950356,28.05844026,28.08488242,28.12115968
79,28.00000600,28.00000718,28.00001129,28.00002029,28.00003822,28.00007274,28.00013762,28.00025674,28.00047036,28.00084422,28.00148246,28.00254498,28.00426988,28.00700123,28.01122232,28.01759471,28.02700395,28.04061270,28.05992029,28.08682160,28.12364972
80,28.00000681,28.00000812,28.00001267,28.00002255,28.00004212,28.00007954,28.00014936,28.00027670,28.00050360,28.00089834,28.00156844,28.00267819,28.00447114,28.00729788,28.01164939,28.01819624,28.02783444,28.04173836,28.06141910,28.08878075,28.12615927
81,28.00000770,28.00000915,28.00001417,28.00002501,28.00004633,28.00008681,28.00016183,28.00029777,28.00053849,28.00095480,28.00165768,28.00281580,28.00467816,28.00760191,28.01208575,28.01880925,28.02867886,28.04288048,28.06293653,28.09075962,28.12868807
82,28.00000870,28.00001030,28.00001582,28.00002768,28.00005086,28.00009459,28.00017508,28.00031999,28.00057506,28.00101367,28.00175024,28.00295787,28.00489102,28.00791339,28.01253144,28.01943381,28.02953728,28.04403904,28.06447242,28.09275791,28.13123577
83,28.00000979,28.00001156,28.00001762,28.00003057,28.00005574,28.00010288,28.00018912,28.00034340,28.00061335,28.00107498,28.00184617,28.00310445,28.00510976,28.00823239,28.01298656,28.02006997,28.03040969,28.04521399,28.06602662,28.09477540,28.13380212
84,28.00001100,28.00001294,28.00001958,28.00003370,28.00006097,28.00011173,28.00020398,28.00036804,28.00065342,28.00113880,28.00194552,28.00325560,28.00533446,28.00855898,28.01345118,28.02071780,28.03129613,28.04640527,28.06759896,28.09681183,28.13638686
85,28.00001232,28.00001445,28.00002171,28.00003707,28.00006657,28.00012114,28.00021970,28.00039393,28.00069531,28.00120516,28.00204836,28.00341139,28.00556517,28.00889323,28.01392537,28.02137736,28.03219662,28.04761283,28.06918929,28.09886697,28.13898974
86,28.00001378,28.00001610,28.00002403,28.00004071,28.00007257,28.00013114,28.00023630,28.00042112,28.00073905,28.00127411,28.00215473,28.00357186,28.00580197,28.00923521,28.01440919,28.02204869,28.03311116,28.04883659,28.07079745,28.10094062,28.14161054
87,28.00001536,28.00001790,28.00002654,28.00004463,28.00007898,28.00014176,28.00025382,28.00044964,28.00078469,28.00134572,28.00226469,28.00373709,28.00604492,28.00958497,28.01490270,28.02273186,28.03403977,28.05007650,28.07242331,28.10303253,28.14424898
88,28.00001710,28.00001987,28.00002925,28.00004884,28.00008582,28.00015302,28.00027228,28.00047954,28.00083229,28.00142002,28.00237830,28.00390713,28.00629407,28.00994260,28.01540597,28.02342689,28.03498244,28.05133248,28.07406669,28.10514252,28.14690488
89,28.00001899,28.00002200,28.00003219,28.00005336,28.00009311,28.00016495,28.00029172,28.00051084,28.00088187,28.00149706,28.00249560,28.00408203,28.00654950,28.01030815,28.01591906,28.02413382,28.03593915,28.05260445,28.07572746,28.10727039,28.14957807
90,28.00002105,28.00002432,28.00003536,28.00005820,28.00010087,28.00017756,28.00031216,28.00054359,28.00093348,28.00157690,28.00261666,28.00426187,28.00681127,28.01068169,28.01644203,28.02485269,28.03690989,28.05389233,28.07740544,28.10941598,28.15226835
91,28.00002328,28.00002683,28.00003877,28.00006338,28.00010912,28.00019089,28.00033364,28.00057782,28.00098717,28.00165958,28.00274152,28.00444669,28.00707943,28.01106328,28.01697492,28.02558353,28.03789466,28.05519605,28.07910053,28.11157907,28.15497551
92,28.00002571,28.00002955,28.00004245,28.00006892,28.00011788,28.00020497,28.00035620,28.00061357,28.00104298,28.00174516,28.00287025,28.00463656,28.00735406,28.01145298,28.01751780,28.02632637,28.03889344,28.05651554,28.08081259,28.11375948,28.15769933
93,28.00002833,28.00003248,28.00004639,28.00007483,28.00012718,28.00021980,28.00037985,28.00065088,28.00110095,28.00183368,28.00300290,28.00483154,28.00763521,28.01185086,28.01807070,28.02708123,28.03990620,28.05785070,28.08254148,28.11595706,28.16043968
94,28.00003116,28.00003564,28.00005062,28.00008113,28.00013702,28.00023544,28.00040463,28.00068978,28.00116114,28.00192519,28.00313951,28.00503168,28.00792295,28.01225697,28.01863367,28.02784811,28.04093290,28.05920145,28.08428706,28.11817165,28.16319640
95,28.00003422,28.00003904,28.00005515,28.00008783,28.00014744,28.00025189,28.00043059,28.00073032,28.00122357,28.00201974,28.00328015,28.00523704,28.00821733,28.01267137,28.01920677,28.02862704,28.04197352,28.06056769,28.08604920,28.12040311,28.16596935
96,28.00003751,28.00004270,28.00005999,28.00009496,28.00015846,28.00026919,28.00045773,28.00077254,28.00128830,28.00211739,28.00342487,28.00544768,28.00851842,28.01309410,28.01979001,28.02941804,28.04302805,28.06194941,28.08782779,28.12265121,28.16875827
97,28.00004105,28.00004663,28.00006517,28.00010253,28.00017009,28.00028736,28.00048611,28.00081646,28.00135537,28.00221817,28.00357373,28.00566367,28.00882626,28.01352523,28.02038346,28.03022110,28.04409644,28.06334648,28.08962270,28.12491584,28.17156305
98,28.00004485,28.00005084,28.00007069,28.00011057,28.00018237,28.00030644,28.00051575,28.00086213,28.00142482,28.00232215,28.00372677,28.00588504,28.00914092,28.01396480,28.02098713,28.03103624,28.04517866,28.06475882,28.09143381,28.12719686,28.17438357
99,28.00004894,28.00005535,28.00007658,28.00011909,28.00019531,28.00032644,28.00054669,28.00090959,28.00149670,28.00242936,28.00388406,28.00611187,28.00946246,28.01441287,28.02160107,28.03186346,28.04627465,28.06618636,28.09326101,28.12949414,28.17721966
100,28.00005331,28.00006017,28.00008285,28.00012810,28.00020894,28.00034740,28.00057896,28.00095888,28.00157105,28.00253986,28.00404564,28.00634421,28.00979093,28.01486948,28.02222529,28.03270276,28.04738441,28.06762902,28.09510417,28.13180749,28.18007117
101,28.00005798,28.00006532,28.00008951,28.00013764,28.00022328,28.00036934,28.00061259,28.00101003,28.00164792,28.00265370,28.00421157,28.00658211,28.01012637,28.01533467,28.02285984,28.03355415,28.04850790,28.06908674,28.09696318,28.13413680,28.18293795
102,28.00006298,28.00007081,28.00009659,28.00014772,28.00023835,28.00039230,28.00064761,28.00106308,28.00172735,28.00277092,28.00438191,28.00682563,28.01046885,28.01580849,28.02350473,28.03441762,28.04964508,28.07055943,28.09883793,28.13648193,28.18581988
103,28.00006831,28.00007666,28.00010409,28.00015836,28.00025418,28.00041630,28.00068406,28.00111808,28.00180938,28.00289159,28.00455669,28.00707482,28.01081842,28.01629098,28.02415999,28.03529316,28.05079589,28.07204701,28.10072831,28.13884275,28.18871683
104,28.00007400,28.00008288,28.00011205,28.00016958,28.00027080,28.00044137,28.00072198,28.00117506,28.00189406,28.00301574,28.00473599,28.00732974,28.01117513,28.01678219,28.02482564,28.03618077,28.05196031,28.07354941,28.10263421,28.14121914,28.19162867
105,28.00008005,28.00008950,28.00012048,28.00018140,28.00028822,28.00046754,28.00076140,28.00123406,28.00198144,28.00314342,28.00491985,28.00759044,28.01153901,28.01728214,28.02550171,28.03708045,28.05313830,28.07506656,28.10455552,28.14361096,28.19455526
106,28.00008648,28.00009653,28.00012939,28.00019385,28.00030647,28.00049484,28.00080234,28.00129513,28.00207155,28.00327468,28.00510831,28.00785696,28.01191013,28.01779088,28.02618821,28.03799219,28.05432983,28.07659837,28.10649213,28.14601810,28.19749649
